text	is_ambiguous	disambiguations	ambig_status
The man saw the woman with the telescope.	1	['The man used a telescope to observe the woman.', 'The man saw the woman holding a telescope.']	1
The woman saw the man with the telescope.	1	['The woman used a telescope to see the man.', 'The woman saw the man who was holding a telescope.']	1
Man with the saw telescope woman the with.	0	[]	0
The man saw the woman with the microscope.	1	['The man was using the microscope to see the woman.', 'The man saw the woman who was using the microscope.']	1
The man saw the woman with the monoscope.	1	['The man saw the woman using a monoscope.', 'The man saw the woman with the monoscope (a device used for viewing microscopes).']	1
The man saw the woman with the spyglass.	1	['The man saw the woman using the spyglass.', 'The man saw the woman and had a spyglass.']	1
The man saw the woman with the binoculars.	1	['The man was using binoculars to see the woman.', 'The man saw the woman who was holding binoculars.']	1
The man saw the woman with the camera.	1	['The man saw the woman holding a camera.', 'The man saw the woman taking pictures with a camera.']	1
The man saw the woman with the phone.	1	['The man saw the woman using the phone.', 'The man saw the woman near a phone.']	1
The man saw the woman with the polaroid.	1	['The man saw the woman holding a polaroid camera.', 'The man saw the woman who was a subject in a photograph taken with a polaroid camera.']	1
The man saw the woman with the glasses.	1	['The man saw the woman who was wearing glasses.', 'The man saw the woman who was accompanied by a person with glasses.']	1
The man saw the woman with the eyepiece.	1	['The man saw the woman wearing an eyepiece.', 'The man saw the woman using an eyepiece.']	1
The man saw the woman with the monocular.	1	['The man is using a monocular to see the woman.', 'The man sees the woman who is carrying a monocular.']	1
The man saw the woman with the dress.	1	['The man saw the woman wearing a dress.', 'The man saw the woman who was with a dress (as in holding or carrying a dress).']	0
The man saw the woman with the book.	1	['The man saw the woman holding a book.', 'The man saw the woman who had a book with her.']	0
The man saw the woman with the desk.	1	['The man saw the woman near a desk.', 'The man saw the woman using or holding a desk.']	0
The man saw the woman with the curtains.	1	['The man saw the woman and she was holding the curtains.', 'The man saw the woman behind the curtains.']	0
The man saw the woman with the box.	1	['The man saw the woman holding a box.', 'The man saw the woman who was with a box (indicating a connection or relationship with the box).']	0
The man saw the woman with the present.	1	['The man saw the woman holding a present.', 'The man saw the woman giving a present to someone else.']	0
The man saw the woman with the dophin.	1	['The man saw the woman and she was holding a dolphin.', 'The man saw the woman with the help of a dolphin.']	0
The man saw the woman with the suitcase.	1	['The man saw the woman holding a suitcase.', 'The man saw the woman who was with a suitcase (possibly meaning she was traveling with it or she was in a relationship with someone who had a suitcase).']	0
The man saw the woman with the gyroscope.	1	['The man saw the woman holding a gyroscope.', 'The man saw the woman on a gyroscope.']	0
The man saw the woman with the horoscope.	1	['The man saw the woman holding a horoscope.', 'The man saw the woman who has a horoscope prediction about her.']	0
The scientist saw the woman with the telescope.	1	['The scientist was using the telescope to see the woman.', 'The woman was holding the telescope and the scientist saw her with it.']	1
The guy saw the woman with the telescope.	1	['The guy saw the woman using a telescope.', 'The guy saw the woman with (as in location or accompaniment) a telescope.']	1
John saw the woman with the telescope.	1	['John saw the woman using a telescope.', 'John saw a woman through a telescope.']	1
Alex saw the woman with the telescope	1	['Alex saw the woman using a telescope', 'Alex saw a woman with a telescope (not necessarily using it)']	1
Mary saw the woman with the telescope.	1	['Mary saw the woman using a telescope.', 'Mary saw a woman with a telescope (not necessarily using it).']	1
Jenny saw the woman with the telescope.	1	['Jenny saw the woman using a telescope.', 'Jenny saw a woman with a telescope (not necessarily using it).']	1
The nurse saw the woman with the telescope.	1	['The nurse saw a woman using a telescope.', 'The nurse saw a woman who was holding a telescope.']	1
The detective saw the woman with the telescope.	1	['The detective saw the woman using a telescope.', 'The detective saw the woman near a telescope.']	1
The child saw the woman with the telescope.	1	['The child saw the woman using a telescope.', 'The child saw the woman with (near) a telescope.']	1
The student saw the woman with the telescope.	1	['The student saw the woman using a telescope.', 'The student saw a woman with a telescope (not using it).']	1
The teacher saw the woman with the telescope.	1	['The teacher saw the woman using a telescope.', 'The teacher saw a woman with a telescope (not necessarily using it).']	1
The woman saw the woman with the telescope.	1	['A woman used a telescope to see another woman.', 'A woman observed another woman using a telescope.']	1
The girl saw the woman with the telescope.	1	['The girl used a telescope to see the woman.', 'The girl saw the woman who was holding a telescope.']	1
The boy saw the woman with the telescope.	1	['The boy used the telescope to see the woman.', 'The boy saw the woman who was holding a telescope.']	1
The mother saw the woman with the telescope.	1	['The mother used a telescope to see the woman.', 'The mother saw a woman using a telescope.']	1
The father saw the woman with the telescope.	1	['The father used a telescope to see the woman.', 'The father saw the woman holding a telescope.']	1
The artist saw the woman with the telescope.	1	['The artist used a telescope to see the woman.', 'The artist saw the woman who was holding a telescope.']	1
The explorer saw the woman with the telescope.	1	['The explorer saw the woman using a telescope.', 'The explorer saw something with a telescope, and it was a woman.']	1
The king saw the woman with the telescope.	1	['The king used the telescope to see the woman.', 'The king saw the woman who was using a telescope.']	1
The queen saw the woman with the telescope.	1	['The queen saw the woman using a telescope.', 'The queen saw a woman with a telescope (not using it).']	1
The weather saw the woman with the telescope.	1	['The weather was observed by the woman with the telescope.', 'The weather caused the woman with the telescope to see something.']	0
The window saw the woman with the telescope.	1	['The window was positioned such that it could observe a woman using a telescope.', 'A woman was using a telescope to observe a window.']	0
The ocean saw the woman with the telescope.	1	['The ocean (as in a vast body of water) saw the woman who was using a telescope.', 'A person with a telescope saw the woman near the ocean.']	0
The alike saw the woman with the telescope.	1	['The alike (a type of bird) saw the woman using a telescope.', 'A person saw the woman with a telescope, implying the woman was using it to observe something.']	0
The plant saw the woman with the telescope.	1	['The plant has a telescopic vision and noticed the woman.', 'The woman was using a telescope to observe the plant.']	0
The break saw the woman with the telescope.	1	['The woman took a break and was holding a telescope.', 'An event called the break occurred, and it involved a woman who had a telescope.']	0
The vase saw the woman with the telescope.	1	['The vase was a witness to a woman using a telescope.', 'The woman was observing something with a telescope and the vase was in the field of view.']	0
The blue saw the woman with the telescope.	1	['The blue (object) saw the woman with the telescope.', 'The blue (person) saw the woman using a telescope.']	0
The orange saw the woman with the telescope.	1	['The orange, which is a fruit, noticed or saw a woman who was using a telescope.', 'A person named Orange saw a woman with a telescope.']	0
The telescope saw the man with the woman.	1	['The telescope was used by the man to observe the woman.', 'The telescope observed a man and a woman together.']	0
The glass saw the woman with the telescope.	1	['The glass was observed by a woman with a telescope.', 'The glass witnessed or saw something related to a woman using a telescope.']	0
The mug saw the woman with the telescope.	1	['The mug, which was a witness, saw a woman using a telescope.', 'A mug saw a woman who was holding a telescope.']	0
The popcorn saw the woman with the telescope.	1	['The popcorn, which is a sentient object, observed a woman using a telescope.', 'A woman with a telescope saw the popcorn.']	0
The newspaper saw the woman with the telescope.	1	['The newspaper observed the woman using a telescope.', 'The newspaper had a telescope and saw the woman through it.']	0
The chair saw the woman with the telescope.	1	['The chair had a telescope and saw the woman through it.', 'The chair witnessed the woman using a telescope.']	0
The can saw the woman with the telescope.	1	['The can was used as a telescope by the woman.', 'The can saw (observed) a woman who was using a telescope.']	0
The ran saw the woman with the telescope.	1	['The person who was running saw a woman using a telescope.', 'The person who was running saw a woman with a telescope (not using it).']	0
The tan saw the woman with the telescope.	1	['The tan colored person saw a woman who was using a telescope.', 'The person with the saw was tan and saw a woman with a telescope.']	0
The van saw the woman with the telescope.	1	['The van had a telescope and saw a woman through it.', 'The van observed a woman using a telescope.']	0
The pan saw the woman with the telescope.	1	['The pan, which is a flat cooking utensil, saw the woman through the telescope.', 'A person holding a pan saw a woman who was using a telescope.']	0
The man saw the student with the telescope.	1	['The man saw the student using the telescope.', 'The man saw the student who was holding a telescope.']	1
The man saw the guy with the telescope.	1	['The man saw a guy who was using a telescope.', 'The man saw a guy who was standing next to a telescope.']	1
The man saw John with the telescope.	1	['The man used the telescope to see John.', 'John was using the telescope, and the man saw him.']	1
The man saw Alex with the telescope.	1	['The man saw Alex using a telescope.', 'The man saw Alex with a telescope (as in, the telescope was near Alex).']	1
The man saw Mary with the telescope.	1	['The man used a telescope to see Mary.', 'The man saw Mary using a telescope.']	1
The man saw Jenny with the telescope.	1	['The man saw Jenny using the telescope.', 'The man saw Jenny with (at a distance, possibly through a telescope).']	1
The man saw the nurse with the telescope.	1	['The man used a telescope to see the nurse.', 'The man saw the nurse holding a telescope.']	1
The man saw the detective with the telescope.	1	['The man saw the detective using a telescope.', 'The man saw the detective who was holding a telescope.']	1
The man saw the scientist with the telescope.	1	['The man saw the scientist using a telescope.', 'The man saw a scientist with a telescope (the scientist was holding the telescope).']	1
The man saw the child with the telescope.	1	['The man saw the child using the telescope.', 'The man saw the child from a distance with the help of the telescope.']	1
The man saw the teacher with the telescope.	1	['The man saw the teacher using the telescope.', 'The man saw the teacher from a distance with the telescope.']	1
The man saw the man with the telescope.	1	['The man used a telescope to see another man.', 'The man saw a man who was holding a telescope.']	1
The man saw the girl with the telescope.	1	['The man saw the girl using a telescope.', 'The man saw a girl with a telescope, but she was not using it.']	1
The man saw the boy with the telescope.	1	['The man saw the boy using the telescope.', 'The man saw the boy from a distance with a telescope.']	1
The man saw the mother with the telescope.	1	['The man saw the mother using a telescope.', 'The man saw the mother with (a) telescope nearby.']	1
The man saw the father with the telescope.	1	['The man saw the father using the telescope.', 'The man saw something (presumably far away) with a telescope and the person he saw was a father.']	1
The man saw the king with the telescope.	1	['The man used a telescope to see the king.', 'The man saw the king using a telescope.']	1
The man saw the queen with the telescope.	1	['The man used a telescope to see the queen.', 'The man saw the queen from a distance where she was using a telescope.']	1
The man saw the artist with the telescope.	1	['The man used the telescope to see the artist.', 'The artist was holding the telescope and the man saw them with it.']	1
The man saw the explorer with the telescope.	1	['The man saw the explorer who was using a telescope.', 'The man saw the explorer that had a telescope.']	1
The man saw the mountain with the telescope.	1	['The man used the telescope to view the mountain.', 'The man was located on the mountain and saw another mountain with a telescope.']	0
The man saw the ocean with the telescope.	1	['The man used the telescope to observe the ocean.', 'The man saw the ocean and had the telescope with him, but did not use it to observe the ocean.']	0
The man saw the city with the telescope.	1	['The man used a telescope to view the city.', 'The city was named after a telescope.']	0
The man saw the beer with the telescope.	1	['The man used a telescope to see the beer.', 'The man saw the beer using a telescope that was nearby.']	0
The man saw the ruins with the telescope.	1	['The man used a telescope to view the ruins.', 'The man was in the vicinity of the ruins and the telescope, but did not use the telescope to view the ruins.']	0
The man saw the rain with the telescope.	1	['The man used a telescope to observe the rain, ', 'The man saw rain through the telescope, mistaking it for something else']	0
The man saw the weather with the telescope.	1	['The man used a telescope to observe the weather conditions.', 'The man mistakenly thought he saw weather outside through a telescope.']	0
The man saw the hello with the telescope.	1	"['The man saw a person named Hello using a telescope.', ""The man used a telescope to observe the word 'hello' that was written somewhere.""]"	0
The man saw the bee with the telescope.	1	['The man used a telescope to see a bee.', 'The man saw a bee that was equipped with a telescope.']	0
The man saw the popcorn with the telescope.	1	['The man used a telescope to see the popcorn.', 'The man saw popcorn being sold or displayed at a location where a telescope might be present, such as a fair or observatory.']	0
The man saw the diamond with the telescope.	1	['The man used a telescope to observe the diamond.', 'The man saw a diamond through a telescope, which was not necessarily used to observe the diamond directly.']	0
The man saw the happy with the telescope.	1	['The man saw something happy through the telescope.', 'The man saw a happy person, and the person was using a telescope.']	0
The man saw the metal with the telescope.	1	['The man used a telescope to see the metal object.', 'The man saw a metal object through a telescope, which was not necessarily a metal object itself.']	0
The man saw the orange with the telescope.	1	['The man used a telescope to see the orange.', 'The man saw an orange that was as orange as a telescope.']	0
The man saw the hair with the telescope.	1	['The man saw hair from a distance using a telescope.', 'The man saw a hair (as in a strand of hair) with a telescope, which is unusual as telescopes are not typically used to examine hair.']	0
The man saw the linen with the telescope.	1	['The man used a telescope to see the linen.', 'The man saw a linen object that was far away using a telescope.']	0
The man saw the kitchen with the telescope.	1	['The man used a telescope to look at the kitchen.', 'The man was in a place with a kitchen and he saw it using a telescope, implying the kitchen was far away.']	0
The man saw the listen with the telescope.	1	"['The man used a telescope to see the person who was listening to something.', ""The man saw someone named 'listen' using a telescope.""]"	0
The man saw the given with the telescope.	1	['The man saw something with the telescope.', 'The man saw the given object or information using the telescope.']	0
The man saw the smitten with the telescope.	1	['The man saw someone with a telescope; the person saw by the telescope was smitten.', 'The man saw someone who was smitten; he used a telescope to see this person.']	0
The boy saw the girl with the telescope.	1	['The boy used the telescope to see the girl.', 'The girl was using the telescope, and the boy saw her doing so.']	1
The artist saw the king with the binoculars.	1	['The artist saw the king from a distance using the binoculars.', 'The artist saw that the king was using binoculars.']	1
The teacher saw the student with the phone.	1	['The teacher saw the student using the phone.', 'The teacher saw the student who was holding a phone.']	1
