text	is_ambiguous	disambiguations	ambig_status
The man saw the woman with the telescope.	1	['The man used a telescope to see the woman.', 'The man saw the woman who was holding a telescope.']	1
The woman saw the man with the telescope.	1	['The woman used a telescope to see the man.', 'The woman saw the man who was holding a telescope.']	1
Man with the saw telescope woman the with.	0	[]	0
The man saw the woman with the microscope.	1	['The man used the microscope to see the woman.', 'The man saw the woman who was using a microscope.']	1
The man saw the woman with the monoscope.	1	['The man saw the woman using a monoscope.', 'The man saw the woman with a monoscope (a device used for viewing microscopes).']	1
The man saw the woman with the spyglass.	1	['The man saw the woman using the spyglass.', 'The man saw the woman and had a spyglass.']	1
The man saw the woman with the binoculars.	1	['The man saw the woman using the binoculars.', 'The man saw the woman from a distance with the help of binoculars.']	1
The man saw the woman with the camera.	1	['The man saw the woman who was holding a camera.', 'The man saw the woman taking pictures with a camera.']	1
The man saw the woman with the phone.	1	['The man saw the woman using the phone.', 'The man saw the woman in possession of the phone.']	1
The man saw the woman with the polaroid.	1	['The man saw the woman using a polaroid camera.', 'The man saw the woman holding a polaroid photo.']	1
The man saw the woman with the glasses.	1	['The man saw a woman who was wearing glasses.', 'The man saw a woman and she was with someone who was wearing glasses.']	1
The man saw the woman with the eyepiece.	1	['The man saw the woman wearing an eyepiece.', 'The man saw the woman using an eyepiece.']	1
The man saw the woman with the monocular.	1	['The man used a monocular to see the woman.', 'The man saw the woman who was holding a monocular.']	1
The man saw the woman with the dress.	1	['The man saw the woman wearing a dress.', 'The man saw a woman with the dress (as in, near or holding a dress).']	0
The man saw the woman with the book.	1	['The man saw the woman holding a book.', 'The man saw the woman who was a writer of a book.']	0
The man saw the woman with the desk.	1	['The man saw the woman near a desk.', 'The man saw the woman using a desk.']	0
The man saw the woman with the curtains.	1	['The man saw the woman holding the curtains.', 'The man saw the woman near the curtains.']	0
The man saw the woman with the box.	1	['The man saw a woman who was carrying a box.', 'The man saw a woman near or in a box.']	0
The man saw the woman with the present.	1	['The man saw the woman giving the present to someone else.', 'The man saw the woman holding the present.']	0
The man saw the woman with the dophin.	1	['The man saw the woman and she was holding a dolphin.', 'The man saw the woman with a group of dolphins nearby.']	0
The man saw the woman with the suitcase.	1	['The man saw the woman who was carrying a suitcase.', 'The man saw the woman who was with a suitcase, possibly indicating a relationship or association.']	0
The man saw the woman with the gyroscope.	1	['The man saw the woman holding a gyroscope.', 'The man saw the woman on a gyroscope.']	0
The man saw the woman with the horoscope.	1	['The man saw the woman holding or carrying a horoscope, such as a newspaper or a palm reading device.', 'The man saw the woman using or consulting a horoscope, such as a astrological chart or prediction.']	0
The scientist saw the woman with the telescope.	1	['The scientist used the telescope to see the woman.', 'The scientist saw the woman holding a telescope.']	1
